game_id,title,positive_rate
510930,Thirst,0.8732394366197183
511090,The Shape Of Heart,0.7
511140,New York Mysteries: The Lantern of Souls,0.9041095890410958
511160,Cubway,0.6875
511190,Graveyard Shift,0.6363636363636364
511350,Mr. Massagy,0.968421052631579
511370,Wrath Of The Fire God,0.9333333333333333
510410,Cogs and Cowboys,0.6666666666666666
510420,The Hex,0.9629629629629629
510490,The Fall Part 2: Unbound,0.8641975308641975
510500,Executive Assault 2,0.8259109311740891
510510,WWE 2K17,0.5395833333333333
510520,Little Red Lie,0.9016393442622951
510540,Long Gone Days,0.922077922077922
510570,CURSE,0.6071428571428571
510590,D: The Game,0.8571428571428571
510620,THOTH,0.8857142857142857
510650,Eventide 2: The Sorcerers Mirror,0.7647058823529411
510660,Big Bang Empire,0.8
510740,Konrad the Kitten   a virtual but real cat,0.875
510850,Mars 2030,0.5714285714285714
509980,BIGFOOT,0.6726489590811199
510040,A Matter of Murder,0.9473684210526315
510050,You Have 10 Seconds,0.9375
510060,Punch Bomb,1.0
510240,forma.8,0.8
510250,Super Destronaut,0.9333333333333333
510290,DEXED,0.8461538461538461
509770,PostCollapse,0.7142857142857143
509540,SVRVIVE: The Deus Helix,0.8103448275862069
509570,In Celebration of Violence,0.896551724137931
509580,The Lord of the Rings Living Card Game,0.7126436781609196
509600,BattleTime,0.68
509070,Super VR Trainer,0.625
509110,Spikit,0.8524590163934426
509160,Gebub's Adventure,0.9090909090909091
509210,Clockwork,0.6153846153846154
509220,Save Jesus,0.8964346349745331
509250,TO THE TOP,0.8908554572271387
509290,One Night Two Crazies,0.6666666666666666
509360,TRESPASS   Episode 1,0.6944444444444444
508580,CrapsVR,0.8666666666666667
508600,ROD: Revolt Of Defense,0.7620967741935484
508710,Project Lounge,0.7058823529411765
508740,Wheels of Aurelia,0.6153846153846154
508790,Flat Heroes,1.0
508820,Won't You Be My Laser ,0.5833333333333334
508840,Broken Armor,0.6666666666666666
508900,Zup  X,0.9539473684210527
508990,Handsome Mr. Frog,0.9722222222222222
508170,BlackSmith HIT,0.7956989247311828
508190,Dragon Knight,0.6521739130434783
508230,Anime Studio Simulator,0.6285714285714286
508260,Treasure of a Blizzard,0.7777777777777778
508300,Strategy   Tactics: Dark Ages,0.5961538461538461
508410,SKIPCHASER,0.6875
508530,HackyZack,1.0
508550,Sneak Thief,0.7058823529411765
508140,Zombitatos the end of the Pc master race,0.672316384180791
507390,Gone In November,0.5078125
507490,Ashes of the Singularity: Escalation,0.8175895765472313
507520,Zzzz Zzzz Zzzz,0.7631578947368421
506870,Unexplored,0.9339080459770115
506900,Downward,0.7450980392156863
507010,Mr.President ,0.7122241086587436
507080,Baseball Mogul Diamond,0.9
507120,The Superfluous,0.7083333333333334
506500,Party Panic,0.6923076923076923
506510,Shadows of Adam,0.9318181818181818
506550,RollerForce,0.7777777777777778
506590,Sky Valley,0.7083333333333334
506610,Five Nights at Freddy's: Sister Location,0.9171615201900237
506670,ORBITAL,0.9166666666666666
506730,Dinosaur Forest,0.5891891891891892
506780,Think Space,0.9166666666666666
506140,Shop Heroes,0.7666666666666667
506150,Dragon Bros,0.9
506260,Cladun Returns: This Is Sengoku ,0.6923076923076923
505630,Let Them Come,0.8478260869565217
505640,Antihero,0.8018867924528302
505660,The Crystal Nebula,1.0
505680,Glaive,0.7692307692307693
505730,Holy Potatoes  We re in Space  ,0.7720588235294118
505750,Trimmer Tycoon,0.8461538461538461
505060,Warcube,0.9344262295081968
505070,Secrets of Me,0.9375
505080,Gakuen Club,0.6666666666666666
505090,The Charming Empire,0.5
505170,Carmageddon: Max Damage,0.7584459459459459
505330,Apocalipsis,0.7142857142857143
504560,The Unwelcomed,0.75
504650,MasterpieceVR,0.8541666666666666
504700,Blockships,0.9411764705882353
504770,Slavistan,0.9238900634249472
504790,Fables from the Den,0.9523809523809523
504800,Sorcery  Part 4,0.8709677419354839
504810,MXGP2   The Official Motocross Videogame Compact,0.7272727272727273
504880,Pixel Puzzles 2: RADical ROACH,0.7647058823529411
504000,Endless Fables: The Minotaur's Curse,0.8333333333333334
504010,Chernobyl VR Project,0.625
504050,Planet Nomads,0.6841085271317829
504090,3..2..1..Grenades ,1.0
504130,Manual Samuel,0.7747747747747747
504210,SHENZHEN I O,0.9584599797365755
504280,The Cold War Era,0.5
504390,Along the Edge,0.8941176470588236
504400,Optika,0.8235294117647058
504410,Escape from Pleasure Planet,0.8461538461538461
504420,Malazard: The Master of Magic,0.75
504430,The Watchmaker,0.8333333333333334
503460,Security Hole,0.631578947368421
503480,Mahluk:Dark demon,0.68
503550,DYE,0.8461538461538461
503560,911 Operator,0.8251041046995836
503580,Duck Season,0.8662131519274376
503770,Elven Assassin,0.8719211822660099
503860,Patterna,1.0
503950,Star Tactics,0.7857142857142857
503960,Will of the Gods,0.7368421052631579
503010,Azulgar: Star Commanders,0.5
503100,Black Hat Cooperative,0.6571428571428571
503150,Frantic Freighter,0.9230769230769231
503180,miniLAW: Ministry of Law,0.8909090909090909
503210,Sentry Knight Tactics,0.7547169811320755
503280,Marble Land,0.9090909090909091
503300,Super Star,0.8065522620904836
503340,Dig 4 Destruction,0.8780487804878049
503350,White Noise 2,0.802773497688752
503370,Hospitalize,0.6075949367088608
503400,Four Last Things,0.9497206703910615
503410,Zombie Camp,0.5833333333333334
502520,Ultimate General: Civil War,0.8448769318832284
502550,Strike.is: The Game,0.6875
502650,Autumn Park Mini Golf,0.6470588235294118
502710,The Last Sniper VR,0.7217391304347827
502740,50 years,0.9135802469135802
502750,Quest for Glory Collection,0.9069767441860465
502770,Voodoo Garden,0.7671957671957672
502800,SENRAN KAGURA ESTIVAL VERSUS,0.9559270516717325
502820,Batman : Arkham VR,0.7319347319347319
502940,Calm Down  Stalin,0.8502202643171806
501970,Phantasmagoria 2,0.782608695652174
501990,Phantasmagoria,0.8484848484848485
502100,Death's Life,0.6428571428571429
502120,Anicon   Animal Complex   Cat's Path,0.8571428571428571
502210,Super Markup Man,0.8571428571428571
502230,Monsters' Den: Book of Dread,0.9423076923076923
502280,BERSERK and the Band of the Hawk,0.7738287560581584
502300,Heartomics: Lost Count,0.5625
502320,Boulder Dash 30th Anniversary,0.5625
502370,Warhammer 40 000: Sanctus Reach,0.8525
502400,Redactem,0.5882352941176471
501590,Bulletstorm: Full Clip Edition,0.7846153846153846
501630,CyberLink PowerDirector 15 Ultra,0.7857142857142857
501790,Unforeseen Incidents,0.8933333333333333
501840,Don't Disturb,0.725
501860,Slayer Shock,0.6041666666666666
501930,Sig.Null,0.7857142857142857
501940,Hikikomori No Chuunibyou,0.5714285714285714
501950,Rogue Islands,0.6521739130434783
501090,Design it  Drive it : Speedboats,0.75
501110,Mount Wingsuit,0.7068965517241379
501120,Clock Simulator,0.9090909090909091
501180,Acan's Call: Act 1,0.6666666666666666
501190,Axis Football 2016,0.684931506849315
501220,Space Ribbon,0.6521739130434783
501320,The Shrouded Isle,0.7023809523809523
501350,Dimension Hunter VR,0.6964285714285714
501430,Blue Solar: Chaos War,0.6923076923076923
501480,Lost Socks: Naughty Brothers,0.75
501530,SturmFront   The Mutant War:  bel Edition,0.8666666666666667
500580,Kitty Cat: Jigsaw Puzzles,0.9473684210526315
500590,Puppy Dog: Jigsaw Puzzles,1.0
500670,Tormentor Punisher,0.9468085106382979
500690,Secret Santa,0.9523809523809523
500710,Wild Terra Online,0.5401459854014599
500810,Arcanum,0.8378378378378378
500870,Riddles Of The Past,0.6037735849056604
501030,Extravaganza Rising,0.7647058823529411
500260,Ben and Ed   Blood Party,0.7622377622377622
500320,A Tale of Caos: Overture,0.6666666666666666
500420,SoulHunt,0.7586206896551724
500470,Emergence Fractal Multiverse  ,0.84
500480,Fist of Physics,0.6428571428571429
500500,Simple VR Video Player,0.7814569536423841
499940,Ascension VR,0.6666666666666666
500110,Glider Island,0.7894736842105263
500190,Firefight,0.6666666666666666
499520,The Turing Test,0.8712990936555891
499610,Copter and Sky,0.5
499620,Ultimate Booster Experience,0.7973856209150327
499760,Redswood VR,0.7619047619047619
499890,Aaero,0.9344262295081968
499910,SHINRAI   Broken Beyond Despair,0.9787234042553191
499100,Dark Parables: The Exiled Prince Collector's Edition,0.8181818181818182
499140,Operator Overload,1.0
499230,SurvHive,0.7346938775510204
499330,Lord Mayor,0.5
499340,Turner,1.0
499370,Tower of Archeos,0.9166666666666666
499400,The Path of Greatest Resistance,0.8461538461538461
499440,klocki,0.9753401360544217
499460,Tomato Jones,0.8115942028985508
498660,Mind Spheres,0.8958333333333334
498980,DUO,0.7142857142857143
499070,Pro Strategy Football 2016,0.7692307692307693
498190,Dragon Rage,0.7948717948717948
498240,Batman   The Telltale Series,0.7421436588103255
498340,Shards of Azuria,0.6037735849056604
498470,Switch 'N' Shoot,1.0
498500,I Am The Hero,0.6966292134831461
498570,Extreme Forklifting 2,0.8607594936708861
497730,The Wardrobe,0.717391304347826
497780,Recursed,0.9818181818181818
497800,Golden Krone Hotel,0.9876543209876543
497850,8 Bit Hordes,0.8
497270,MIGHT,0.7692307692307693
497400,1 Moment Of Time: Silentville,0.6756756756756757
497420,Pixelscape: Oceans,0.8333333333333334
497450,Blortasia,0.875
497460,Mervils: A VR Adventure,0.975
497580,Agent Walker: Secret Journey,0.5625
497640,Trick   Treat,0.8125
497670,LineDash,0.8
497680,Plates,0.7
497700,Safety First ,0.8064516129032258
496760,Gabriel Knight 2: The Beast Within,0.8421052631578947
496810,MegaTagmension Blanc   Neptune VS Zombies,0.8553299492385786
496870,Inverted,0.5714285714285714
496890,Replica,0.8068965517241379
496930,Sumeru,0.75
497020,Mystic Diary   Quest for Lost Brother,0.6363636363636364
497040,Underground Keeper,0.7
497050,ShapeShifter,0.5454545454545454
497080,Construct: Escape the System,0.8260869565217391
497100,FootRock,0.7083333333333334
497150,DJ Streamer,0.6428571428571429
497180,Street Legal Racing: Redline v2.3.1,0.7977369165487977
496340,Fighting Fantasy Legends,0.64
496350,Supipara   Chapter 1 Spring Has Come ,0.90625
496400,Renoir,0.5384615384615384
496450,J.A.C.K.,0.7916666666666666
496490,Virtual Battlemap,0.5555555555555556
496510,M.EXE,0.8947368421052632
496620,Monster Slayers,0.8360128617363344
496630,Empty Horizons,0.8863636363636364
496730,Sorcerer King: Rivals,0.6466165413533834
496740,Discovering Space 2,0.8571428571428571
495960,The Secret Monster Society,0.5555555555555556
495980,Selma and the Wisp,0.6666666666666666
495990,True Love  Confide to the Maple ,0.7
496040,Shaq Fu: A Legend Reborn,0.7804878048780488
496120,LaserCat,0.9565217391304348
496190,Senza Peso,0.8181818181818182
496250,Paddle Up,0.869281045751634
496260,Corona Blossom Vol.1 Gift From the Galaxy,0.9354838709677419
496300,Kingdom: New Lands,0.8619979402677652
496310,Momento Temporis: Light from the Deep,0.5454545454545454
495480,Visual Novel Maker,0.6666666666666666
495560,Farm Manager 2018,0.6700251889168766
495570,ConflictCraft,0.7272727272727273
495580,Divided We Fall,0.5517241379310345
495700,Gabriel Knight: Sins of the Fathers,0.8636363636363636
495720,Intrude,0.8695652173913043
495780,Hexoscope,0.8095238095238095
495830,Endless Labyrinth,0.8
495890,Montaro,0.9575402635431918
495900,Lance A Lot: Classic Edition,0.8461538461538461
495910,Dungeon Fighter Online,0.723404255319149
494960,Twisted Arrow,0.8636363636363636
495050,Mega Man Legacy Collection 2,0.8289473684210527
495110,Enigmatis 3: The Shadow of Karkhala,0.8962264150943396
495120,The Braves   Bows,0.5882352941176471
495140,NARUTO: Ultimate Ninja STORM,0.6320754716981132
495280,Disgaea 2 PC,0.9134860050890585
495300,TrumPi ata,0.631578947368421
495350,Woodle Tree 2: Worlds,0.59375
494580,STANDBY,0.6451612903225806
494600,EARTH'S DAWN,0.8235294117647058
494670,TransRoad: USA,0.5181818181818182
494700,Eliosi's Hunt,0.8125
494720,Morphblade,0.958904109589041
494740,Police Quest Collection,0.8235294117647058
494810,VR: Vacate the Room,0.918918918918919
494830,ViveSpray,0.6515151515151515
494100,ENIGMA:,0.9696969696969697
494150,The Thrill of the Fight,0.9429386590584878
494170,Miniature Garden,0.9090909090909091
494230,Heart's Medicine   Time to Heal,0.9191176470588235
494290,MiDZone,0.6
494310,Unbreakable Vr Runner,1.0
494320,Wizrogue   Labyrinth of Wizardry,0.5970149253731343
494360,Barrow Hill: Curse of the Ancient Circle,0.9523809523809523
494370,Orbital Strike: Arena,0.7894736842105263
494450,Office lovers,0.5277777777777778
493540,Figment,0.8656716417910447
493700,Monster Puzzle,0.9
493710,Laraan,0.7222222222222222
493720,Haven Moon,0.7573529411764706
493730,HardCube,0.7878787878787878
493790, Archery,0.631578947368421
493840,Marvel vs. Capcom: Infinite,0.5614886731391586
493060,Ballistic Tanks,0.8780487804878049
493080,Card Quest,0.9361702127659575
493100,BellyBots,0.8461538461538461
493180,Dynasty Feud,0.85
493220,After the Empire,0.7352941176470589
493280,WALLSLIDE,0.717391304347826
493290,World VR Competition,0.7857142857142857
493310,Requiem: Avenging Angel,0.8421052631578947
493370,Ragnarok Clicker,0.5555555555555556
493410,Steampuff: Phinnegan's Factory,0.7222222222222222
493450,Wild Romance,0.6206896551724138
492530,The Dark Legions,0.7941176470588235
492630,Bear With Me,0.8622222222222222
492710,VR Ping Pong,0.7727272727272727
492760,Aftercharge,0.9122807017543859
492870,FIVE: Champions of Canaan,0.6818181818181818
492080,Vision of Aurora Borealis,0.7142857142857143
492090,A Train PC Classic       A      PC,0.5833333333333334
492130,Bye Bye  Wacky Planet,0.7777777777777778
492150,RPG World   Action RPG Maker,0.7238805970149254
492220,Bohemian Killing,0.6721311475409836
492230,Space Hulk: Tactics,0.6230769230769231
492270,The Cat  Porfirio's Adventure,0.6341463414634146
492280,The Agency: Chapter 1,0.7
492290,Has Been Heroes,0.7589285714285714
492340,Pixel Cup Soccer 17,0.8596491228070176
492370,Affairs of the Court: Choice of Romance,0.7659574468085106
492410,Rogues Like Us,0.75
492430,Alteric,0.5357142857142857
492500,Heroes of the Monkey Tavern,0.7777777777777778
491530,Notruf 112,0.6290322580645161
491560,Momonga Pinball Adventures,0.5454545454545454
491620,Beeftacular,0.7931034482758621
491670,Stratego  Single Player,0.7272727272727273
491830,Glow,0.9090909090909091
491160,GemBreak,0.6666666666666666
491210,LUMBERMANCER,0.8125
491240,Lil Big Invasion,1.0
491260,Take Thy Throne,0.631578947368421
491330,12 Labours of Hercules V: Kids of Hellas,0.9342105263157895
491350,Way of the Red,1.0
491440,Grim Dragons,0.8
491470,PRINCIPIA: Master of Science,0.72
491510,Vanilla Bagel: The Roguelike,0.6428571428571429
490820,Fly O'Clock,0.8026315789473685
490860,DashBored,0.8095238095238095
490880,Robot Legions Reborn,0.7142857142857143
490890,Ne no Kami   The Two Princess Knights of Kyoto,0.7894736842105263
490930,Need to Know,0.711864406779661
490950,Frost,0.8979591836734694
490980,Daily Chthonicle: Editor's Edition,0.7027027027027027
491000,Gravity Cat,0.7722772277227723
491040,Bot Vice,0.9442896935933147
491090,Ant Queen,0.5333333333333333
491130,Red Trigger,0.8333333333333334
490170,Mind OVR Matter,0.9411764705882353
490220,Prismata,0.9186046511627907
490230,SWARMRIDERS,0.9565217391304348
490250,Locomancer,0.8333333333333334
490280,Realms of Magic,0.9204545454545454
490370,Imperium Galactica II,0.8105263157894737
490450,Tokyo 42,0.7346938775510204
490490,Blasters of the Universe,0.8934426229508197
489890,Puzzles At Mystery Manor,0.6666666666666666
489930,Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,0.78125
490100,Quell Zen,1.0
490160,Time Tenshi 2,0.9354838709677419
489440,Tentacult ,0.7931034482758621
489570,Antisphere,0.6
489580,AWA,0.5714285714285714
489600,The Golf Club VR,0.7877551020408163
489660,Fabric,0.775
489720,Conga Master,0.8461538461538461
489760,Demon Truck,0.9583333333333334
489830,The Elder Scrolls V: Skyrim Special Edition,0.8186224115141724
489020,iGrow Game,0.6
489110,Putty Pals,1.0
489140,Mr Shifty,0.8911290322580645
489170,Galaxy Reavers,0.6410256410256411
489180,RealityCapture,0.6944444444444444
489260,Brut l,0.625
489360,CASE: Animatronics,0.7481481481481481
489370,Quarantine,0.6744186046511628
489380,QuiVr,0.9297297297297298
488690,MX Nitro,0.7142857142857143
488760,Left Hand Path,0.8514851485148515
488770,Her Majesty's SPIFFING,0.7808219178082192
488890,GentleMoon 2,0.7272727272727273
488920,Knockout League,0.7853658536585366
488950,Werewolves Within,0.6811594202898551
488960,Star Vikings Forever,0.9
488210,JDM Tuner Racing,0.5666666666666667
488280,Gun Done,0.8064516129032258
488300,Infinite Air with Mark McMorris,0.8355263157894737
488310,Eleven: Table Tennis VR,0.9479289940828403
488440,Angeldust,0.6
488550,Dream Car Builder,0.9333333333333333
488580,Hover 2030,0.7241379310344828
488590,Armed Against the Undead,0.9047619047619048
488660,Just Deserts,0.832
487700,Conan the mighty pig,0.9150943396226415
487770,Hoops VR,0.7878787878787878
488040,VR Toolbox: 360 Desktop,0.8636363636363636
488150,Octoshield VR,0.6666666666666666
487160,Trials of Azra,0.90625
487180,The Lords of the Earth Flame,0.6153846153846154
487220,Freebie,0.7516339869281046
487330,Totally Unbalanced,0.6666666666666666
487350,Pirate Pop Plus,1.0
487370,Akin,0.6666666666666666
487430,KARAKARA,0.9202898550724637
486650,Potato Thriller Steamed Potato Edition,0.8012048192771084
486720,Bastard Bonds,0.8866396761133604
486780,Fruit Ninja VR,0.8363095238095238
486810,House of Snark 6 in 1 Bundle,0.8571428571428571
487000,Quest Hunter,0.8264462809917356
487020,Fantasy Mosaics 14: Fourth Color,0.9285714285714286
487030,Beasts Battle,0.6923076923076923
487040,88 Heroes,0.6363636363636364
486290,Waddle Home,1.0
486310,Meadow,0.8966644865925442
486370,Pinball Evolution: The Summoning,0.782608695652174
486380,Shigatari,0.9583333333333334
486470,Derelict,0.5
486490,Witan,0.6
486510,TOKYO WARFARE,0.8461538461538461
486540,Townsmen,0.6470588235294118
485830,Star Merc,0.5
485860,Impossible Quest,0.5555555555555556
485870,Super Duper Party Pooper,0.8672566371681416
485880,L U N E,0.9459459459459459
485240,Push For Emor,0.64
485340,The Orchard of Stray Sheep,0.7
485350,Winter Novel,0.7
485360,Disgraced,0.8181818181818182
485370,Mad Combat Marines,0.6936936936936937
485380,Welcome to the Game,0.8075506445672191
485450,Ninja Stealth,0.6190476190476191
485460,The Banner Saga 3,0.7871621621621622
485490,Dungeon Journey,0.819672131147541
485500,Smithy,0.6
485600,OESE,0.8620689655172413
485620,Pick a Hero,0.7666666666666667
485640,Genius Greedy Mouse,0.7142857142857143
485680,sphereFACE,0.9411764705882353
485690,Hope Lake,0.6474820143884892
485730,Shift,0.7021276595744681
485740,Color Syndrome,0.6363636363636364
485750,Magnetta,0.6153846153846154
484830,Deep Blue,0.8
484870,Battle Dome,0.900497512437811
484900,Aven Colony,0.7029972752043597
484930,Beekyr Reloaded,0.9090909090909091
484950,EvilMaze,0.6272727272727273
485030,PLANET ALPHA,0.7586206896551724
485040,Nurse Love Addiction,0.86
485080,Megapolis,0.6666666666666666
485110,PlanetFate,0.8461538461538461
485120,Frog Climbers,0.9615384615384616
484350,VRZ Torment,0.7611940298507462
483950,SMILE GAME BUILDER,0.873015873015873
483960,Purino Party,0.6304347826086957
483970,Directionless,0.8333333333333334
483420,Adam Wolfe,0.8947368421052632
482920,Hero Zero,0.6428571428571429
482990,Heirs And Graces,0.9411764705882353
482300,Investigator,0.6882352941176471
482330,Legends of the Universe   StarCore,0.55
482440,ESSENCE,0.7058823529411765
482450,Nitroplus Blasterz: Heroines Infinite Duel,0.8994082840236687
481870,Mini Thief,0.7027027027027027
481420,Final Approach: Pilot Edition,0.5714285714285714
481510,Night in the Woods,0.9395627062706271
481600,Finding Hope,0.6923076923076923
480900,Slap Village   Reality Slap,0.6190476190476191
481110,The Bunker,0.7130434782608696
481180,System Crash,0.8865979381443299
481190,Stable Orbit,0.5521472392638037
480450,Floppy Heroes,0.9571428571428572
480480,Slash or Die,0.8103448275862069
480640,Pathfinder Adventures,0.6291666666666667
480650,Yu Gi Oh  Legacy of the Duelist,0.8280542986425339
480690,Inbound,0.9090909090909091
479990,Dungeons   Darkness,0.696969696969697
478950,V ARRR,0.6896551724137931
479000,IrreVRsible,0.8333333333333334
479010,Kodon,0.7901234567901234
479020,Pirates of the Polygon Sea,0.7619047619047619
479040,Metamorphic,0.5882352941176471
479130,ESEA,0.676056338028169
479140,Framed Wings,0.8571428571428571
479330,Crazy Stone Deep Learning  The First Edition ,0.9
477870,Yomawari: Night Alone,0.8178571428571428
477950,Simple Spy,0.8
477730,Eador. Imperium,0.7768595041322314
477740,Zero Escape: The Nonary Games,0.9471153846153846
477750,Thirty Years' War,0.5333333333333333
477770,Ride 2,0.8130630630630631
476930,FourChords Guitar Karaoke,0.6808510638297872
477170,Chamber 19,0.6666666666666666
477270,Lightblade VR,0.8348623853211009
477290,Magma Tsunami,0.8181818181818182
477310,Space Hole 2016,0.9714285714285714
476480,Heaven Forest   VR MMO,0.5
476490,Choice of the Pirate,0.9102564102564102
476530,Children of a Dead Earth,0.9203539823008849
476600,Call of Duty: WWII,0.5217765042979943
476650,The Silver Case,0.8494623655913979
476700,Island 359,0.7862318840579711
476240,KNIGHTS,0.9583333333333334
476360,Strike Vector EX,0.7185185185185186
476410,One Small Fire At A Time,1.0
476420,Heart of Crown PC,0.6507936507936508
476450,So Much Blood,0.7241379310344828
476460,Picross Touch,1.0
475630,Crush Online,0.6666666666666666
475960,Bombslinger,1.0
476020,Reflection of Mine,0.6764705882352942
475190,Scanner Sombre,0.8868217054263566
475240,ORCS,0.8275862068965517
475430,Kimulator : Fight for your destiny,0.6311475409836066
475490,Major Minor   Complete Edition,0.7981651376146789
475520,Holodaze,0.7
474750,Reigns,0.8780623608017817
474820,The Magical Silence,0.693069306930693
474830,Time in Time,0.7272727272727273
474910,The Mahjong Huntress,0.5483870967741935
474960,Quantum Break,0.8089887640449438
474980,Cat President  A More Purrfect Union ,0.875
475090,Project Remedium,0.5
473720,Mutant Mudds Super Challenge,1.0
473770,BallisticNG,0.9551569506726457
473840,Diib's Dilemma,0.8461538461538461
473920,Corinne Cross's Dead   Breakfast,1.0
473970,Zombie City Defense 2,0.625
474210,BUTCHER,0.9098591549295775
473450,The Narrator is a DICK,0.7733333333333333
473470,Purgatory,0.6290322580645161
473510,Gal X E,0.875
473520,Autumn,0.5
473530,Slime san,1.0
473560,Cosmic Dust   Rust,0.5145631067961165
472870,Higurashi When They Cry Hou   Ch.3 Tatarigoroshi,1.0
472680,Elisa: The Innkeeper   Prequel,0.5714285714285714
472420,Duke Grabowski  Mighty Swashbuckler,0.7735849056603774
471660,Kingspray Graffiti,0.9
471700,Greedy Guns,0.8333333333333334
471730,Rocket Ski Racing,0.7
471810,Death Squared,0.9782608695652174
471920,Pan Pan,0.9210526315789473
471160,Moonshot Galaxy ,0.8
471170,Romopolis,0.7916666666666666
471260,Osozaki     Late Blooming   First,0.75
471330,Versus Squad,0.8205128205128205
471380,Urban Pirate,0.625
471550,Nine Parchments,0.7594202898550725
471570,Grandpa's Table,0.9655172413793104
470580,In The Shadows,0.9
470590,moto RKD dash,0.88
470740,Demolish   Build 2017,0.7627118644067796
470780,She Remembered Caterpillars,0.9696969696969697
470170,Evangeline ,0.5
470210,Rocketbirds 2 Evolution,0.7575757575757576
470220,UNO,0.5729665071770335
470260,Event 0 ,0.7721354166666666
470270,Tribal Pass,0.7608695652173914
470300,Winged Sakura: Demon Civil War,0.7241379310344828
470310,Troubleshooter,0.9047619047619048
470440,Matris,1.0
470450,Where's My Helmet ,0.7272727272727273
470470,Birdsketball,1.0
469600,Legion TD 2,0.7161629434954008
469610,Rick and Morty: Virtual Rick ality,0.7295597484276729
469710,Shattered Throne,0.7777777777777778
469730,Super Mega Neo Pug,0.8796296296296297
469790,Linelight,0.9858156028368794
469820,Genital Jousting,0.9040139616055847
469830,Fable Fortune,0.8333333333333334
469890,Space Codex,0.8148148148148148
469920,hackmud,0.7760180995475113
469980,Legend of Miro,0.75
470060,1917   The Alien Invasion DX,0.7222222222222222
469560,Hyper Bowling VR,0.5833333333333334
468800,Arkshot,0.696969696969697
468820,Titans of Space 2.0,0.9158878504672897
468930,Phantaruk,0.7
468240,VR Regatta   The Sailing Game,0.9
468250,Warfare Online,0.7431192660550459
468310,She Wants Me Dead,0.75
468530,A Date in the Park,0.8571428571428571
468670,Speed Brawl,0.8823529411764706
468700,NVIDIA  VR Funhouse,0.8666666666666667
467760,Trapper's Delight,0.9264705882352942
467780,simian.interface  ,1.0
467810,Splody,1.0
467820,Zero G Arena,0.9342723004694836
467850,METAGAL,0.6805555555555556
467890,Garage Drummer VR,0.5833333333333334
467900,SWORDY,0.6530612244897959
467910,EP CH,0.6538461538461539
467930,SMASHING THE BATTLE,0.785234899328859
467960,Home Behind,0.5447761194029851
467990,Versus: Battle of the Gladiator,0.6666666666666666
468050,The Last Time,0.9552238805970149
468100,Aqua Moto Racing Utopia,0.7906976744186046
468160,Ancient Go,0.6
468170,Doll City : Prologue,0.7272727272727273
467330,Just a Cleric,0.8
467360,Off Peak,0.8461538461538461
467380,Khimera: Destroy All Monster Girls,0.896551724137931
467390,Approaching Blocks,0.5161290322580645
467400,Go For Launch: Mercury,0.8421052631578947
467470,Shoot Shoot Mega Pack,1.0
467490,GRAVEN The Purple Moon Prophecy,0.9090909090909091
467660,Paranormal Activity: The Lost Soul,0.7798165137614679
467680,Negligee: Love Stories  adult ver ,0.7555555555555555
467210,Evo Explores,0.9384615384615385
467270,Weaves of Fate,0.782608695652174
467290,Starship Titanic,0.8518518518518519
467320,God of Word,0.8372093023255814
466660,Stash,0.8333333333333334
466740,ARAYA,0.746031746031746
466780,Prehistoric Tales,0.5454545454545454
466800,The Dope Game,0.7936507936507936
466810,Soulslayer,1.0
466820,Zenodyne R,1.0
466840,Super Space Pug,0.5444444444444444
466860,     I       City of God I   Prison Empire ,0.7333333333333333
466870,Aurora Nights,0.8333333333333334
466910,Worm.is: The Game,0.7297297297297297
466920,Mugen Souls Z,0.7666666666666667
466940,The Sandbox Evolution,0.6666666666666666
466980,Can't Drive This,0.6551724137931034
466110,Shaolin vs Wutang,0.9290780141843972
466160,Arelite Core,1.0
466170,Idling to Rule the Gods,0.7142857142857143
466220,Kingdom of Loot,0.6196319018404908
466270,Half Life: A Place in the West,0.7777777777777778
466300,Planescape: Torment: Enhanced Edition,0.9348591549295775
466350,Fossil Echo,0.5853658536585366
466420,Warriors' Wrath,0.5625
466430,Choice of Alexandria,0.9777777777777777
466500,35MM,0.5545171339563862
466520,Drone Hunter VR,0.75
465660,Franchise Hockey Manager 3,0.532258064516129
465760,Scrap Garden,0.5813953488372093
465780,NewRetroArcade: Neon,0.8115942028985508
465840,THE LAST BLADE,0.8571428571428571
465870,SHOCK TROOPERS 2nd Squad,0.7272727272727273
465930,OddPlanet,0.6666666666666666
466000,Maze: Subject 360 Collector's Edition,1.0
465200,Fury Unleashed,0.9166666666666666
465240,Serious Sam VR: The Last Hope,0.8451178451178452
465280,Yesterday Origins,0.7272727272727273
465310,Ricerca VR,0.85
465360,Uprising: Join or Die,0.75
465430,Vertigo,0.8258426966292135
465450,iOMoon,0.7619047619047619
465520,PRICE,0.9318181818181818
465650,Out of the Park Baseball 18,0.9248704663212435
464780,ChuSingura46 1 S,0.8888888888888888
464850,Don Bradman Cricket 17,0.581081081081081
464880,Stars in Shadow,0.7543859649122807
464900,Pitfall Planet,1.0
464960,Hiiro,0.8974358974358975
465000,Event Horizon,0.5454545454545454
465020,Sector Six,0.9705882352941176
465130,Wicce,0.875
465150,Mars Odyssey,0.875
465170,Crime Secrets: Crimson Lily,0.6521739130434783
465180,One day in London,0.9333333333333333
464350,Screeps,0.8824531516183987
